ID COMERCIO,EMPRESA,DIRECCION,TELEFONOS,PROPIETARIO,ANTIGÜEDAD,MAYORISTA,MINORISTA,SERVICIOS,TIPO,FAMILIAR?,RUC,LATITUD,LONGITUD,RUBRO
1,ASENCION GENES ,TENIENTE FLORENCIO GOMES Y GENERAL DIAS,0331 242188,MUJER,6,NO,SÍ,NO,MICRO,SÍ,0,-23.40376,-57.44962,ALMACEN DE SUELAS - Accesorios
2,LAIR COSMETICOS,YEGROS CASI OTAÑO,981367200,MUJER,240,NO,SÍ,NO,MICRO,SÍ,1274310-0,-23.40604,-57.44271,COSMETICOS - Distribuidores
3,ROPAS USADAS SONIA MORALES,AV/ BOQUERON. ENTRE ROJAS SILVA,972490512,MUJER,2,NO,SÍ,NO,MICRO,SÍ,0,-23.40246,-57.43169,PRENDAS - Ver. Ropas
4,DEPENSA VACCARI,ITURVE 1196 C/ PAMPLIEGA,331242805,MUJER,240,NO,SÍ,NO,MICRO,SÍ,0,-23.41294,-57.44694,ALMACENES RAMOS GENERALES
5,TALLER ÉCHATE ,NUESTRA SEÑORA DE LA CONCEPCIÓN ,0,HOMBRE,420,NO,NO,SÍ,MICRO,SÍ,0,-23.40734,-57.44874,MOTOCICLETAS - Taller
6,COPETIN ALFA,YEGROS CASI BRASIL,981922534,HOMBRE,36,NO,SÍ,NO,MICRO,SÍ,3698354-3,-23.40627,-57.44275,BARES Y COPETINES
7,GOMERIA CHOPI,AVDA. PINEDO,971808582,HOMBRE,192,NO,NO,SÍ,MICRO,NO,3215537-9,-23.41172,-57.44142,GOMERIAS
8,R.A PRIME,PRESIDENTE FRANCO ESQUINA CERRÓ CORA,242842,HOMBRE,12,SÍ,NO,NO,MICRO,SÍ,7547059-4,-23.40766,-57.44598,CARNE CONSERVADA - Distribuidores
9,COPETIN BYS,AVDA HERIBERTO COLOMBINO ,984825842,HOMBRE,4,NO,NO,SÍ,MICRO,SÍ,0,-23.40988,-57.43349,COMEDORES
10,PELUQUERIA FINO 2,JUAN BAUTISTA ALBERDI,986573040,HOMBRE,2,NO,NO,SÍ,MICRO,SÍ,0,-23.4111,-57.44596,PELUQUERIAS
11,COPETIN RIQUELMEAV.,AV. BOQUERON C TTE SEMIDEI,971631988,MUJER,120,NO,SÍ,NO,MICRO,SÍ,0,-23.40238,-57.43179,ACEITES COMESTIBLES
12,ARAÑA CELL,PRESIDENTE FRANCO C CERRÓ CORA,331240334,HOMBRE,12,NO,SÍ,NO,MICRO,SÍ,3499370-3,-23.40761,-57.44584,CELULAR - Repuestos
13,OGA RENDÁ ,GRAL GARAY C BRASIL ,242907,MUJER,300,NO,SÍ,NO,MICRO,SÍ,6540052,-23.40634,-57.44498,DESPENSAS
14,ARAUJO HERMANOS,MARISCAL LOPEZ Y GENERAL GARAY,3312243344,HOMBRE,480,SÍ,NO,NO,MICRO,SÍ,939433-8,-23.40936,-57.44514,PANIFICADOS - Productos - Ver: Panaderias
15,ELIESER GENES,AVENIDA HERMINIO MENDOZA CASI BARARNCO DEL RIO,0,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,0,-23.40264,-57.45146,GOMERIAS
16,CASA SAN JOSE,AVENIDA PINEDO,241251,MUJER,15,NO,SÍ,NO,MICRO,SÍ,0,-23.40284,-57.44152,MOTOCICLETAS
17,SERVICAR CENTRO AUTOMOTIVO,YTORORO CASI AVENIDA BOQUERÓN,331243285,HOMBRE,96,NO,SÍ,NO,MICRO,SÍ,3505208-2,-23.40249,-57.44012,BODEGAS
18,BODEGA PUNTO FUERTE,MCAL JOSE FELIZ ESTIGARRIBIA,983904739,MUJER,84,NO,SÍ,NO,MICRO,SÍ,0,-23.40855,-57.44535,IDIOMAS - Centros de Estudios
19,NORTE PUBLICIDAD,AVDA. AGUSTIN FERNANDO DE PINEDO ESQUINA AVDA. ELIGIO AYALA,971437856,HOMBRE,4,SÍ,SÍ,NO,MICRO,NO,2509856-0,-23.41412,-57.44139,BODEGAS
20,FOTO PRINT,AVENIDA PINEDO CASI BRASIL,972508934,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,0,-23.40646,-57.44158,AGENCIAS DE PUBLICIDAD -
21,GOMERIA Y LAVADERO QUEIROZ CANDIA,QUEIROZ CANDIA C/ BOQUERON,975547450,HOMBRE,1,NO,NO,SÍ,MICRO,SÍ,0,-23.40249,-57.42891,FOTOGRAFIAS
22,DISTRIBUIDORA SAN AGUSTÍN ,MAYOR LORENZO  MEDINA ,0971 390 701,MUJER,120,SÍ,NO,NO,MICRO,SÍ,5110277-3,-23.40832,-57.43216,GOMERIAS
23,COPETIN DON PABLO,HERMINIO MENDOZA ESQUINA GENERAL DIAS,241417,HOMBRE,48,NO,SÍ,NO,MICRO,SÍ,0,-23.40256,-57.44953,HOSPEDAJES
24,ALFARERIA LUCY,AVENIDA PINEDO CASI BRASIL,972411402,MUJER,48,NO,SÍ,NO,MICRO,SÍ,0,-23.40655,-57.44141,ABOGADOS
25,BRUNA FARMA ,DORTOR ROY BERNAL ENTRE SANTOS CANILLAS Y PROFESOR CABRAL,331240319,MUJER,15,NO,SÍ,NO,MICRO,SÍ,389480-0,-23.41009,-57.43802,COMUNICACION SATELITAL - Servicios de
26,COMERCIAL SAMANIEGO,AV ELIGIO AYALA ENTRE CERRO CORA Y GRAL GARAY,331240214,HOMBRE,240,NO,SÍ,NO,MICRO,SÍ,0,-23.41428,-57.44549,COMBUSTIBLES Y DERIVADOS DEL PETROLEO
27,MOTO TALLER ,OTAÑP Y CERRÓ CORA ,982786587,HOMBRE,72,NO,NO,SÍ,MICRO,SÍ,2142352,-23.40607,-57.44599,FARMACIAS
28,ALAVESA DE PINTURAS,BRASIL CASI PINEDO,331240970,HOMBRE,36,NO,SÍ,NO,MICRO,SÍ,1077256-1,-23.40651,-57.44178,ALMACENES RAMOS GENERALES
29,NOVEDADES BIANCA,AVDA. ELIGIO AYALA CASI AVDA. PINEDO,994403784,HOMBRE,24,NO,SÍ,NO,MICRO,SÍ,585006-1,-23.41431,-57.44184,CENTROS MEDICOS
30,GOMERIA LA RUTA ,AVDA CORONEL FRANCO Y HERIBERTO COLOMBINO ,971265098,HOMBRE,15,NO,NO,SÍ,MICRO,NO,0,-23.41339,-57.433,MOTOCICLETAS - Taller
31,COPETIN LA PAPOÑITA ,DON BOSCO C/TTE  SILVIO ROJAS ,0331 240 246,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,50078253-9,-23.40755,-57.43157,PINTURAS EN AEROSOL
32,FARMA KOKE,DORTOR ROY BERNAL CASI SANTOS CANILLA,331241241,MUJER,24,NO,SÍ,NO,MICRO,SÍ,2421124,-23.4103,-57.43801,PINTURAS PARA MADERA
33,BODEGA Y COPETIN MBURUKUJA,PADRE MARCELINO MEDINA ENTRE EMILIO CÉSAR GAONA,982178203,MUJER,12,NO,SÍ,NO,MICRO,SÍ,0,-23.4032,-57.42998,ROPERIAS
34,DELIRIOS MODA,MCAL JOSE FELIX ESTIGARRIBIA,972137563,MUJER,1,NO,SÍ,NO,MICRO,NO,0,-23.40863,-57.44503,BARES Y COPETINES
35,NOVEDADES LUCAS,AVDA. ELIGIO AYALA ESQUINA AVDA. PINEDO,975256404,HOMBRE,18,NO,SÍ,NO,MICRO,NO,7680174-8,-23.41431,-57.44177,FARMACIAS
36,MANA,DOCTOR MARCIAL ROY Y SANTOS CANILLA,0,MUJER,120,NO,SÍ,NO,MICRO,NO,0,-23.41022,-57.43777,ABOGADOS
37,ER,BRASIL CASI AVENIDA PINEDO,972874914,MUJER,180,NO,SÍ,NO,MICRO,SÍ,2995175-5,-23.40689,-57.44178,ACEITES COMESTIBLES
38,POSADA IDEAL,PEDRO JUAN CABALLERO Y TENIENTE FLORENCIO GOMES,0331- 242565,MUJER,36,NO,SÍ,NO,MICRO,SÍ,730197-9,-23.4033,-57.4481,ARTICULOS DE MERCERIA
39,MAXI LAVADERO ,AVDA HERIBERTO COLOMBINO Y AVDA CORONEL RAFAEL  FRANCO ,982784119,HOMBRE,2,NO,NO,SÍ,MICRO,SÍ,0,-23.41318,-57.43314,CONSULTORAS CONTABLES
40,ANIMAL HOUSE,GENERAL EUGENIO ALEJANDRINO GARAY,971844320,MUJER,36,NO,NO,SÍ,MICRO,NO,0,-23.40891,-57.44501,ELECTRODOMESTICOS
41,SERIGRAFÍA GARRY,BRASIL CASI AVENIDA PINEDO,241316,MUJER,192,NO,SÍ,NO,MICRO,SÍ,693654-7,-23.40668,-57.44193,MOTOCICLETAS - Repuestos y Accesorios
42,AIS,AV ELIGIO AYALA Y 14 DE MAYO,973516804,HOMBRE,20,NO,NO,SÍ,MICRO,NO,0,-23.41396,-57.44476,MUEBLES DEL HOGAR
43,JR REPUESTOS,AVDA. PINEDO ESQUINA RUFINO PAMPLIEGA,971804288,HOMBRE,120,SÍ,SÍ,NO,MICRO,NO,2916020-0,-23.41312,-57.44142,LAVADEROS DE AUTOVEHICULOS - Productos para
44,DESPENSA LA GOLONDRINA ,DON BOSCO C/TTE SILVIO ROJAS ,0331 242824,MUJER,0,NO,SÍ,NO,MICRO,SÍ,0,-23.40738,-57.43129,CLINICAS VETERINARIAS - Ver: Veterinarias
45,COPETIN CECI,AV. BOQUERON C/ QUEIROZ CANDIA,976989087,MUJER,5,NO,SÍ,NO,MICRO,SÍ,0,-23.40243,-57.43055,"CONTABILIDAD, Estudios - Ver: Estudios Contables"
46,NANAWA,NUESTRA SEÑORA DE CONCENCION CASI HERMINIO MENDOZA,0,HOMBRE,264,NO,SÍ,NO,MICRO,SÍ,0,-23.40295,-57.44903,IMPRESIONES EN GENERAL - Ver: Imprentas - Serigrafia
47,ADACELL,AVDA PINEDO ,994495004,MUJER,8,NO,SÍ,NO,MICRO,NO,5971746-7,-23.41277,-57.44141,AUTOMOTORES - Talleres Mecanicos
48,PISCINA Y CIA,BRASIL CASI AVENIDA PINEDO,241692,HOMBRE,8,NO,SÍ,NO,MICRO,SÍ,4007120-0,-23.40668,-57.44218,FERRETERIAS DE LA CONSTRUCCION
49,IVAN REPUESTOS ,AVDA HERIBERTO COLOMBINO Y CORONEL RAFAEL FRANCO ,331240974,ORGANIZACION,10,NO,SÍ,NO,MICRO,NO,80064538-3,-23.412,-57.43308,AUTOMOTORES - Repuestos y Accesorios
50,ORGANIZACIÓN TRÉBOL ,PRESIDE FRANCO 406 C GRAL GARAY ,331243061,HOMBRE,240,NO,NO,SÍ,MICRO,SÍ,258940-0,-23.40763,-57.44523,AUTOMOTORES - Talleres Mecanicos
51,DESPENSA JM ,DÓN BOSCO Y TTE SEMIDEI ,033 1241394,MUJER,84,NO,SÍ,NO,MICRO,SÍ,0,-23.40743,-57.43221,DESPENSAS
52,VENTAS DE ROPAS NANAWA,NUESTRA SEÑORA DE CONCEPCIÓN HERMINO MENDOZA,985867341,MUJER,240,NO,SÍ,NO,MICRO,SÍ,0,-23.40304,-57.449,FUNERARIAS
53,UNICELL,PRESIDENTE FRANCO C GRAL GARAY,971663118,HOMBRE,168,NO,NO,SÍ,MICRO,NO,2175130-6,-23.40761,-57.44525,GOMERIAS
54,PUNTO CLAVE,AVDA. PINEDO ,331240558,MUJER,72,NO,SÍ,NO,MICRO,NO,288858-0,-23.41262,-57.44143,FOTOCOPIAS
55,CYM,PRESIDENTE FRANCO C GRAL GARAY ,971821203,MUJER,144,NO,NO,SÍ,MICRO,SÍ,2869823-1,-23.40761,-57.44525,REPUESTOS INDUSTRIALES
56,TALLER DE MOTOS  DIVITO,AVDA HERIBERTO COLOMBINO  Y AVDA CORONEL RAFAEL FRANCO ,976867128,HOMBRE,8,NO,NO,SÍ,MICRO,NO,0,-23.41185,-57.43306,ENCOMIENDAS - Servicios
57,TUSITIO.CLIP,BRASIL CASI YEGROS,984307523,HOMBRE,48,NO,NO,SÍ,MICRO,SÍ,2889652-1,-23.40692,-57.44218,DESPENSAS
58,JONIS,NUESTRA SEÑORA DE LA CONCEPCION CASI HERMINIO MENDOZA,0331- 240493,MUJER,36,NO,SÍ,NO,MICRO,SÍ,0,-23.40323,-57.44916,PRENDAS - Ver. Ropas
59,NOVEDADES LYG,PRESIDENTE FRANCO C GRAL GARAY,984725893,MUJER,5,NO,NO,SÍ,MICRO,NO,0,-23.40764,-57.44532,CELULAR - Reparaciones
60,CONFECCIONES MIMA,MARCELINO MEDINA /TTE ROJAS,983501382,MUJER,180,NO,SÍ,NO,MICRO,SÍ,0,-23.40298,-57.43112,ROPERIAS
61,ROSSY SALON DE BELLEZA,BRASIL CASI YEGROS,985509278,MUJER,60,NO,SÍ,NO,MICRO,SÍ,2964689-8,-23.40689,-57.44235,CELULAR - Reparaciones
62,HOTEL AL PASO ,AVDA HERIBERTO COLOMBINO Y AVDA RAFAEL FRANCO ,331240981,HOMBRE,7,NO,NO,SÍ,MICRO,SÍ,0,-23.4117,-57.43315,GOMERIAS - Equipamientos
63,MAURICIO CELL,PRESIDENTE FRANCO ,981466704,MUJER,36,NO,NO,SÍ,MICRO,SÍ,4748475-6,-23.40762,-57.44537,SISTEMAS INFORMATICOS - Ver: Informatica
64,PELUQUERIA GERMAN,BRASIL CASI YEGROS,972557992,HOMBRE,96,NO,NO,SÍ,MICRO,SÍ,0,-23.40664,-57.4421,DESPENSAS
65,DESPENSA SARTORI,CALLE FULGENCIO YEGROS ESQUINA RUFINO QUEVEDO,976354890,MUJER,30,NO,SÍ,NO,MICRO,SÍ,5599184-0,-23.41211,-57.44229,FERRETERIAS - Articulos para
66,CONCEPCION PLAY,PAMPLIEGA C/ PEDRO JUAN CABALLERO,975285248,HOMBRE,6,NO,NO,SÍ,MICRO,SÍ,0,-23.41346,-57.44742,PRENDAS - Ver. Ropas
67,SANTA EUSEBIA ,PRESIDENTE FRANCO ,242412,HOMBRE,552,NO,SÍ,NO,MICRO,SÍ,752516-8,-23.4076,-57.44546,CONFECCIONES - Ver: Roperias
68,JOSEFA CRISTALDO DE ESPINOLA,CARLOS ANTINIO LOPES TENIENTE GOMES,0975 286644,MUJER,360,NO,SÍ,NO,MICRO,SÍ,0,-23.40359,-57.45109,UNIVERSIDADES PRIVADAS
69,GOMERIA,MARCELINO MEDINA ,0,HOMBRE,300,NO,SÍ,NO,MICRO,SÍ,0,-23.40272,-57.43893,PELUQUERIAS
70,PELUQUERÍA BAEZ,PRESIDENTE  FRANCO,0,HOMBRE,120,NO,NO,SÍ,MICRO,SÍ,0,-23.40747,-57.44812,HOTELES
71,DESPENSA BAEZ,PRESIDENTE FRANC,981856807,MUJER,120,NO,SÍ,NO,MICRO,SÍ,2566233-3,-23.40778,-57.44828,CELULAR - Reparaciones
72,SE COCINA,CNEL FRANCISCO MARTINEZ,991759537,HOMBRE,2,NO,NO,SÍ,MICRO,SÍ,0,-23.41033,-57.44566,CELULAR - Activaciones
73,DESPENSA EMI,INTENDENTE RUDINO SPIKA,984936006,MUJER,120,NO,SÍ,NO,MICRO,SÍ,0,-23.41213,-57.44206,PELUQUERIAS
74,AMAFER,14 DE MAYO ESQ.CNEL MARTINEZ,331241233,HOMBRE,36,NO,SÍ,NO,MICRO,SÍ,1986034-0,-23.41019,-57.44336,ALMACENES RAMOS GENERALES
75,ALMACEN SAN CAYETANO ,MARCELINO MEDINA/ TTE SEMIDEI,981322649,MUJER,6,NO,SÍ,NO,MICRO,SÍ,0,-23.40337,-57.43223,JUEGOS ELECTRONICOS - Equipos
76,SANTA CECILIA ,PRESIDENTE FRANCO C CERRÓ CORA ,331242539,HOMBRE,144,NO,NO,SÍ,MICRO,NO,2869795-9,-23.40759,-57.44569,DESPENSAS
77,VENUS ,PADRE SARMIENTO ,0985 803 000,HOMBRE,300,NO,SÍ,SÍ,MICRO,SÍ,0,-23.40646,-57.43164,"CONFECCIONES - Importadas - Ver: Ropas, Importadas"
78,GOMERIA  LA ROTONDA ,AVDA HERIBERTO COLOMBINO Y AVDA CORONEL FRANCO ,975251545,HOMBRE,10,NO,NO,SÍ,MICRO,SÍ,0,-23.40987,-57.43344,GOMERIAS
79,MANA CELESTIAL,PRESIDENTE FRANCO 782,0331-240084,MUJER,60,NO,SÍ,SÍ,MICRO,SÍ,2864147-7,-23.40699,-57.44875,ALMACEN DE SUELAS
80,SANTA ISABEL,HUMAITA CASI CARLOS ANTONIO LOPEZ,0971 195637,HOMBRE,12,NO,SÍ,NO,MICRO,SÍ,4306 172-9,-23.40377,-57.4508,DESPENSAS
81,TALLER DE MOTOS KAI,AVENIDA BOQUERÓN/ TTE SEMIDEI,982778357,HOMBRE,12,NO,SÍ,NO,MICRO,SÍ,0,-23.4024,-57.43201,ALMACENES RAMOS GENERALES
82,DESPENSA ARABE,GRAL EUGENIO ALEJANDRINO GARAY,0,HOMBRE,24,NO,SÍ,NO,MICRO,SÍ,0,-23.41075,-57.44498,ESTUDIOS CONTABLES
83,ELECTROFUSHION,PRESIDENTE FRANCO ,981601133,MUJER,12,NO,SÍ,NO,MICRO,SÍ,4176631-8,-23.40765,-57.4458,ENCOMIENDAS - Servicios
84,HELADERÍA AMISTAD,PRESIDENTE FRANCO ,331241184,ORGANIZACION,48,NO,NO,SÍ,PEQUEÑA,SÍ,2864147-7,-23.40551,-57.45164,FISIOTERAPIA - Equipamientos
85,BODEGA POLOLO ,SARMIENTO Y TTE SILVIO ROJAS ,0981 827 001,HOMBRE,6,NO,SÍ,NO,MICRO,NO,4358855-3,-23.40647,-57.43105,LAVADEROS DE AUTOVEHICULOS
86,BODEGA LA AVENIDA,AVDA. PINEDO,331243340,HOMBRE,132,SÍ,SÍ,NO,MICRO,SÍ,4437067-9,-23.41182,-57.44148,SISTEMAS DE SEGURIDAD
87,DESPENSA ÑA ANA,TENIENTE FULGENCIO YEGROS CASI CARLOS ANTONIO LOPEZ,0331 242395,MUJER,480,NO,SÍ,NO,MICRO,SÍ,0,-23.40375,-57.45044,PANADERIAS
88,PANADERÍA ÑA MARTINA ,SARMIENTO Y TTE ROJAS ,0331 243 368,HOMBRE,180,SÍ,SÍ,NO,MICRO,SÍ,1279549-6,-23.40651,-57.43082,RESTAURANTES
89,UNICON ,PEDRO JUAN CABALLERO ESQUINA BRASIL,331243179,ORGANIZACION,240,NO,NO,SÍ,MICRO,NO,80009890-0,-23.40709,-57.44799,BODEGAS
90,CENTRO DE FORMACIÓN Y CAPACIÓN LABORAL CIE,YEGROS CASI BRASIL,331242609,MUJER,192,NO,NO,SÍ,MICRO,SÍ,255972-2,-23.40626,-57.44271,PRODUCTOS MEDICOS VETERINARIOS
91,DESPENSA RAMIREZ,INTENDENTE SPIKA C/ PEDRO JUAN CABALLERO,981212673,MUJER,384,NO,SÍ,NO,MICRO,SÍ,0,-23.41244,-57.44765,ARTICULOS TECNICOS
92,REGRIGERACIONES ZALDIVAR,CALLE ALVERDI CASI AVDA. PINEDO,982543455,HOMBRE,96,NO,NO,SÍ,MICRO,SÍ,3730104-7,-23.41116,-57.44193,HELADERIAS
93,JUAN KURTH,TENIENTE GOMES CASI PEDRO JUAN CABALLERO,0331 242911,HOMBRE,180,NO,SÍ,NO,MICRO,SÍ,0,-23.40372,-57.44836,BODEGAS
94,VIDRIERIA SAN LUIS,SILVIO ROJAS Y AV. BOQUERON ,981351822,HOMBRE,170,NO,SÍ,NO,MICRO,SÍ,0,-23.40274,-57.43135,BODEGAS
95,ONTERTEC COMUNICACIONES S.A,MARISCAL ESTIGARRIBIA,991243148,ORGANIZACION,12,NO,NO,SÍ,GRANDE,NO,80030647-3,-23.40844,-57.4454,DESPENSAS
96,JUSTA,MAYOR LORENZO MEDINA C/ MONSEÑOR SOSA GAONA,331243202,HOMBRE,48,NO,SÍ,NO,MICRO,SÍ,539969-6,-23.40826,-57.4303,PANADERIAS
97,TALLER GOMERIA,TENIENTE FLORENCIO GOMES CASI PEDRO JUAN CABALLERO,0971 810971,HOMBRE,5,NO,SÍ,NO,MICRO,SÍ,0,-23.40389,-57.44813,DESPENSAS
98,DESPENSA MARIELITA,AVENIDA BOQUERÓN / TTE SILVIO ROJAS,972525936,MUJER,120,NO,SÍ,NO,MICRO,SÍ,0,-23.40245,-57.43135,CENTROS MEDICOS
99,BOUTIQUE NEW WAY,CALLE FULGENCIO YEGROS CASI SPIKA,976865152,MUJER,24,NO,SÍ,NO,MICRO,NO,3462156-3,-23.41187,-57.44234,UNIVERSIDADES PRIVADAS
100,LO DE MIRYAM,MARISCAL ESTIGARRIBIA,0,MUJER,96,NO,NO,SÍ,MICRO,NO,0,-23.40845,-57.44527,CENTROS EDUCATIVOS
101,LEANDRO  LEZCANO ,EMILIO SOSA GAONA  C/ DON BOSCO ,0985 931 299,HOMBRE,24,NO,SÍ,NO,MICRO,SÍ,0,-23.40786,-57.4301,BARES Y COPETINES
102,MH SONIDOS Y EQUIPAMIENTOS,CNEL FRANCISCO MARTINEZ,331240906,MUJER,12,NO,NO,SÍ,MICRO,NO,4884913-8,-23.41044,-57.44756,DESPENSAS
103,SALON DE BELLEZA FELY,YEGROS CASI BRASIL,981808680,MUJER,300,NO,NO,SÍ,MICRO,SÍ,776248-5,-23.40714,-57.44264,ALMACENES GENERALES DE DEPOSITO
104,COMERCIAL EL CAMPEON,TENIENTE AGUERO Y NUESTRA SEÑORA DE CONCEPCION,0331 240360,HOMBRE,300,SÍ,NO,NO,MICRO,NO,1149500-6,-23.40457,-57.44865,AIRE ACONDICIONADO - Reparaciones
105,ALMACÉN LÓPEZ ,MARCELINO MEDINA /TTE SEMIDEI,331240646,MUJER,240,NO,SÍ,NO,MICRO,SÍ,1424052-1,-23.40353,-57.43181,HERRERIAS ARTISTICAS
106,FAENA ANAHI,PRESIDENTE FRANCO ,243310,MUJER,60,NO,SÍ,NO,MICRO,SÍ,4642363-0,-23.40788,-57.44502,VIDRIERIA PARA LABORATORIOS
107,AUTOREPUESTOS FELIX,YEGROS CASI PRESIDENTE FRANCO,331242905,MUJER,300,NO,SÍ,NO,MICRO,SÍ,402836-8,-23.40721,-57.44267,COLEGIOS POLITECNICOS
108,BETTO BARBOZA,PRESIDENTE FRANCO,241999,HOMBRE,120,NO,NO,SÍ,MICRO,NO,991452,-23.40773,-57.44512,TELEFONIA - Servicios
109,TALLER DANY,YEGROS CASI BRASIL,975195924,HOMBRE,432,NO,NO,SÍ,MICRO,SÍ,0,-23.4071,-57.44256,DESPENSAS
110,FUNDACIÓN PARAGUAYA,PRESIDENTE FRANCO,331243434,ORGANIZACION,72,NO,NO,SÍ,PEQUEÑA,NO,84571-8,-23.40773,-57.44516,PELUQUERIAS
111,FARMACIA  IBERIA ,PRESIDENTE FRANCO ,331242393,MUJER,96,NO,NO,SÍ,MICRO,SÍ,97008-5,-23.40799,-57.44936,AUTOMOTORES - Compra-Ventas
112,CARNICERIA SERGI,RUFINO SPIKA CASI FULGENCIO YEGROS,33140334,HOMBRE,300,NO,SÍ,NO,MICRO,SÍ,0,-23.41236,-57.4432,GOMERIAS
113,SAN BLAS,NUESTRA SEÑORA DE LA CONCEPCION CASI TENIENTE AGUERO,0331 242673,HOMBRE,516,SÍ,NO,NO,PEQUEÑA,SÍ,652842-2,-23.40415,-57.44893,AUTOMOTORES - Talleres Mecanicos
114,BODEGA RIRO,SPIKA ENTRE ITURBE Y CERRO CORA,331241963,HOMBRE,108,SÍ,SÍ,NO,MICRO,SÍ,1307894-1,-23.41206,-57.4464,PELUQUERIAS
115,JULIAN ACEVEDO ,PRESIDENTE FRANCO,243117,HOMBRE,300,NO,NO,SÍ,PEQUEÑA,NO,3631599-0,-23.40762,-57.44536,INMOBILIARIAS
116,COPETIN LA VIEJA,TTE SILVIO ROJAS /MARCELINO MEDINA,0,MUJER,84,NO,SÍ,NO,MICRO,SÍ,0,-23.40407,-57.431,"CONTABILIDAD, Estudios - Ver: Estudios Contables"
117,BODEGA LA HINCHADA,CALLE SPIKA CASI 14 DE MAYO,972493978,HOMBRE,60,NO,SÍ,NO,MICRO,SÍ,2810030-2,-23.41232,-57.4434,SERVICIOS DE AUDITORIA
118,TDP,PRESIDENTE FRANCO,976321240,ORGANIZACION,36,NO,NO,SÍ,MICRO,NO,0,-23.40762,-57.44977,FOTOGRAFIAS
119,VERDULERIA,NUESTRA SEÑORA DE LA CONCEPCION CASI JOSE EDIVIGIS DIAS,976560221,HOMBRE,2,NO,SÍ,NO,MICRO,SÍ,0,-23.40458,-57.44911,AUTOMOTORES - Talleres Mecanicos
120,PUBLICIDAD,MARCELINO MEDINA C/ EMILIO SOSA GAONA,975399456,HOMBRE,240,NO,NO,SÍ,MICRO,SÍ,0,-23.40351,-57.42985,REFERENCIAS COMERCIALES
121,COMERCIAL ÁLVAREZ ,PRESIDENTE FRANCO ,242424,MUJER,612,NO,SÍ,NO,MICRO,SÍ,669504-3,-23.40778,-57.44627,CARNICERIAS
122,LUZ ,MONSEÑOR EMILIO SOSA GAONA,0985 839 856,MUJER,96,NO,NO,SÍ,MICRO,SÍ,0,-23.40779,-57.42995,CLINICA MEDICA - Medicos
123,DEPENSA MARTITA,SPIKA C/ PEDRO JUAN CABALLERO,331240720,HOMBRE,180,NO,SÍ,NO,MICRO,SÍ,0,-23.41206,-57.44769,BODEGAS
124,COPETIN Y PASTELERÍA BEATRIZ ,MONSEÑOS SOSA/PADRE MARCELINO MEDINA ,331240815,MUJER,60,NO,SÍ,NO,MICRO,SÍ,2298279-5,-23.40359,-57.4295,SANATORIOS
125,DOÑA ELI,PRESIDENTE FRANCO CASI YEGROS,971784724,MUJER,264,NO,SÍ,NO,MICRO,SÍ,0,-23.40769,-57.44227,ESTUDIOS JURIDICOS
126,LUZ ELECTRODOMESTICIS,14 DE MAYO CASI ALBERDI,991480126,MUJER,60,NO,SÍ,NO,MICRO,NO,1867972-2,-23.41128,-57.44381,JUEGOS DE AZAR
127,CASA SUSI ,PRESIDENTE FRANCO ENTRR PINEDO Y YEGROS,242535,MUJER,480,NO,SÍ,NO,MICRO,SÍ,839461-0,-23.40799,-57.44188,VERDULERIAS
128,BODEGA LOLA,DR FRACIA ENTRE QUEIROZ CANDIA,973721907,HOMBRE,408,NO,SÍ,NO,MICRO,SÍ,0,-23.40436,-57.42897,ODONTOLOGIA - Clinicas
129,SAN NICOLAS,BERNARDINO  CABALLERO ,0976 993 125,HOMBRE,24,NO,SÍ,NO,MICRO,SÍ,0,-23.40794,-57.42924,BANCOS
130,ALBERPAMA RECEPCIONES,TENIENTE AGUERO 877 ESQUINA GENERAL DIAS,0331 249105,HOMBRE,240,NO,SÍ,NO,MICRO,SÍ,625023-8,-23.40482,-57.4498,TELAS - Ventas
131,COPETIN 2 HERMANOS,RUFINO SPIKA QUEVEDO CASI GRAL GARAY,973860937,MUJER,12,NO,SÍ,NO,MICRO,NO,0,-23.41216,-57.44446,BANCOS
132,HERRERIA MGM,QUEIROZ CANDIA C/ DR RODRIGUEZ DE FRANCIA,0,HOMBRE,60,NO,NO,SÍ,MICRO,NO,0,-23.40402,-57.42891,ODONTOLOGIA - Clinicas
133,BRASIL SABOR ,MARISCAL ESTIGARRIBIA ,983262521,MUJER,36,NO,NO,SÍ,MICRO,SÍ,7547059-4,-23.40844,-57.44648,CLINICAS MEDICAS - Ver: Medicos - Servicios
134,TALLER A.D.N,CALLE SPIKA CASI 14 DE MAYO,972994480,HOMBRE,300,NO,NO,SÍ,MICRO,NO,1429582-2,-23.41219,-57.44419,ESTUDIOS CONTABLES
135,COPETIN,QUEIROZ CANDIA C MARCELINO MEDINA,981536560,HOMBRE,48,NO,SÍ,NO,MICRO,NO,0,-23.40369,-57.42902,PRODUCTOS VETERINARIOS
136,SAN JUAN ,PADRE QUEIROS  CÁNDIDA E/YTORORO,0972 967 524,HOMBRE,24,NO,SÍ,NO,MICRO,SÍ,2246888-9,-23.40561,-57.42904,ALMACENES RAMOS GENERALES
